set,polarity,kind,dot
Set 2,Pos,target,178
Set 2,Pos,target,748
Set 2,Pos,target,581
Set 2,Pos,target,864
Set 2,Pos,target,654
Set 2,Pos,target,996
Set 2,Pos,target,830
Set 2,Pos,target,894
Set 2,Pos,target,701
Set 2,Pos,target,664
Set 2,Pos,target,327
Set 2,Pos,target,632
Set 2,Pos,target,539
Set 2,Pos,target,864
Set 2,Pos,target,996
Set 2,Pos,target,902
Set 2,Pos,target,93
Set 2,Pos,target,767
Set 2,Pos,decoy,67
Set 2,Pos,target,661
Set 2,Pos,target,863
Set 2,Pos,decoy,49
Set 2,Pos,target,568
Set 2,Pos,target,996
Set 2,Pos,target,900
Set 2,Pos,target,849
Set 2,Pos,target,759
Set 2,Pos,target,184
Set 2,Pos,target,989
Set 2,Pos,target,957
Set 2,Pos,target,787
Set 2,Pos,target,996
Set 2,Pos,target,556
Set 2,Pos,target,848
Set 2,Pos,target,996
Set 2,Pos,target,947
Set 2,Pos,target,712
Set 2,Pos,target,699
Set 2,Pos,target,874
Set 2,Pos,target,988
Set 2,Pos,target,983
Set 2,Pos,target,803
Set 2,Pos,target,608
Set 2,Pos,target,794
Set 2,Pos,target,470
Set 2,Pos,target,126
Set 2,Pos,target,895
Set 2,Pos,target,119
Set 2,Pos,target,602
Set 2,Pos,decoy,131
Set 2,Pos,target,246
Set 2,Pos,target,909
Set 2,Pos,target,623
Set 2,Pos,target,627
Set 2,Pos,target,787
Set 2,Pos,target,853
Set 2,Pos,target,59
Set 2,Pos,target,961
Set 2,Pos,target,902
Set 2,Pos,target,610
Set 2,Pos,target,101
Set 2,Pos,target,576
Set 2,Pos,target,995
Set 2,Pos,target,955
Set 2,Pos,target,878
Set 2,Pos,target,97
Set 2,Pos,decoy,83
Set 2,Pos,target,915
Set 2,Pos,target,364
Set 2,Pos,target,676
Set 2,Pos,target,56
Set 2,Pos,target,560
Set 2,Pos,target,218
Set 2,Pos,target,759
Set 2,Pos,target,9
Set 2,Pos,target,177
Set 2,Pos,target,87
Set 2,Pos,target,895
Set 2,Pos,target,896
Set 2,Pos,target,999
Set 2,Pos,target,649
Set 2,Pos,target,598
Set 2,Pos,target,901
Set 2,Pos,target,308
Set 2,Pos,target,515
Set 2,Pos,target,455
Set 2,Pos,target,981
Set 2,Pos,target,169
Set 2,Pos,target,700
Set 2,Pos,target,17
Set 2,Pos,target,801
Set 2,Pos,target,12
Set 2,Pos,target,662
Set 2,Pos,target,587
Set 2,Pos,target,237
Set 2,Pos,target,576
Set 2,Pos,target,996
Set 2,Pos,target,982
Set 2,Pos,target,908
Set 2,Pos,target,975
Set 2,Pos,target,987
Set 2,Pos,target,884
Set 2,Pos,target,996
Set 2,Pos,target,676
Set 2,Pos,target,749
Set 2,Pos,target,516
Set 2,Pos,target,847
Set 2,Pos,target,715
Set 2,Pos,target,10
Set 2,Pos,target,358
Set 2,Pos,target,860
Set 2,Pos,target,687
Set 2,Pos,target,162
Set 2,Pos,target,610
Set 2,Pos,target,120
Set 2,Pos,target,640
Set 2,Pos,target,677
Set 2,Pos,target,986
Set 2,Pos,target,565
Set 2,Pos,target,992
Set 2,Pos,target,701
Set 2,Pos,target,656
Set 2,Pos,target,62
Set 2,Pos,target,855
Set 2,Pos,target,929
Set 2,Pos,target,994
Set 2,Pos,decoy,82
Set 2,Pos,target,903
Set 2,Pos,target,889
Set 2,Pos,target,747
Set 2,Pos,target,768
Set 2,Pos,target,144
Set 2,Pos,target,771
Set 2,Pos,target,668
Set 2,Pos,target,479
Set 2,Pos,target,724
Set 2,Pos,target,977
Set 2,Pos,target,957
Set 2,Pos,target,870
Set 2,Pos,target,901
Set 2,Pos,target,993
Set 2,Pos,target,536
Set 2,Pos,target,941
Set 2,Pos,target,748
Set 2,Pos,target,978
Set 2,Pos,target,846
Set 2,Pos,target,945
Set 2,Pos,target,960
Set 2,Pos,target,996
Set 2,Pos,target,914
Set 2,Pos,target,837
Set 2,Pos,target,497
Set 2,Pos,target,988
Set 2,Pos,target,801
Set 2,Pos,target,546
Set 2,Pos,target,6
Set 2,Pos,target,893
Set 2,Pos,target,662
Set 2,Pos,target,744
Set 2,Pos,target,54
Set 2,Pos,target,840
Set 2,Pos,target,869
Set 2,Pos,target,984
Set 2,Pos,target,863
Set 2,Pos,target,87
Set 2,Pos,target,993
Set 2,Pos,target,879
Set 2,Pos,target,776
Set 2,Pos,target,858
Set 2,Pos,target,873
Set 2,Pos,target,885
Set 2,Pos,target,60
Set 2,Pos,target,997
Set 2,Pos,target,805
Set 2,Pos,target,887
Set 2,Pos,target,762
Set 2,Pos,target,835
Set 2,Pos,target,863
Set 2,Pos,target,998
Set 2,Pos,target,653
Set 2,Pos,target,994
Set 2,Pos,target,805
Set 2,Pos,target,45
Set 2,Pos,target,884
Set 2,Pos,target,808
Set 2,Pos,target,992
Set 2,Pos,target,834
Set 2,Pos,target,869
Set 2,Pos,target,698
Set 2,Pos,target,720
Set 2,Pos,target,829
Set 2,Pos,target,920
Set 2,Pos,target,979
Set 2,Pos,target,715
Set 2,Pos,target,868
Set 2,Pos,target,806
Set 2,Pos,target,993
Set 2,Pos,target,844
Set 2,Pos,decoy,1
Set 2,Pos,target,847
Set 2,Pos,target,871
Set 2,Pos,target,801
Set 2,Pos,target,895
Set 2,Pos,target,990
Set 2,Pos,target,853
Set 2,Pos,target,939
Set 2,Pos,target,797
Set 2,Pos,target,4
Set 2,Pos,target,797
Set 2,Pos,target,869
Set 2,Pos,target,858
Set 2,Pos,target,731
Set 2,Pos,target,867
Set 2,Pos,target,877
Set 2,Pos,target,995
Set 2,Pos,target,866
Set 2,Pos,target,878
Set 2,Pos,target,893
Set 2,Pos,target,566
Set 2,Pos,target,995
Set 2,Pos,target,908
Set 2,Pos,target,885
Set 2,Pos,target,768
Set 2,Pos,target,837
Set 2,Pos,target,782
Set 2,Pos,target,864
Set 2,Pos,target,941
Set 2,Pos,target,995
Set 2,Pos,target,957
Set 2,Pos,target,776
Set 2,Pos,target,890
Set 2,Pos,target,883
Set 2,Pos,target,996
Set 2,Pos,target,738
Set 2,Pos,target,874
Set 2,Pos,target,854
Set 2,Pos,target,829
Set 2,Pos,target,993
Set 2,Pos,target,760
Set 2,Pos,target,859
Set 2,Pos,target,850
Set 2,Pos,target,888
Set 2,Pos,target,994
Set 2,Pos,target,799
Set 2,Pos,target,802
Set 2,Pos,target,994
Set 2,Pos,target,844
Set 2,Pos,target,898
Set 2,Pos,target,925
Set 2,Pos,target,866
Set 2,Pos,target,848
Set 2,Pos,target,881
Set 2,Pos,target,994
Set 2,Pos,target,910
Set 2,Pos,target,993
Set 2,Pos,target,886
Set 2,Pos,target,797
Set 2,Pos,target,847
Set 2,Pos,target,810
Set 2,Pos,target,995
Set 2,Pos,target,826
Set 2,Pos,target,942
Set 2,Pos,target,815
Set 2,Pos,target,868
Set 2,Pos,target,994
Set 2,Pos,target,817
Set 2,Pos,target,993
Set 2,Pos,target,875
Set 2,Pos,target,751
Set 2,Pos,target,862
Set 2,Pos,target,909
Set 2,Pos,target,893
Set 2,Pos,target,891
Set 2,Pos,target,866
Set 2,Pos,target,992
Set 2,Pos,target,809
Set 2,Pos,target,811
Set 2,Pos,target,855
Set 2,Pos,target,886
Set 2,Pos,target,993
Set 2,Pos,target,951
Set 2,Pos,target,784
Set 2,Pos,target,936
Set 2,Pos,target,898
Set 2,Pos,target,887
Set 2,Pos,target,996
Set 2,Pos,target,893
Set 2,Pos,target,753
Set 2,Pos,target,831
Set 2,Pos,target,993
Set 2,Pos,target,901
Set 2,Pos,target,829
Set 2,Pos,target,931
Set 2,Pos,target,925
Set 2,Pos,target,996
Set 2,Pos,target,815
Set 2,Pos,target,908
Set 2,Pos,target,937
Set 2,Pos,target,850
Set 2,Pos,target,833
Set 2,Pos,target,999
Set 2,Pos,target,993
Set 2,Pos,target,936
Set 2,Pos,target,864
Set 2,Pos,target,889
Set 2,Pos,target,997
Set 2,Pos,target,771
Set 2,Pos,target,835
Set 2,Pos,target,861
Set 2,Pos,target,809
Set 2,Pos,target,992
Set 2,Pos,target,925
Set 2,Pos,target,957
Set 2,Pos,target,30
Set 2,Pos,target,945
Set 2,Pos,target,997
Set 2,Pos,target,999
Set 2,Pos,target,956
Set 2,Pos,target,797
Set 2,Pos,target,999
Set 2,Pos,target,918
Set 2,Pos,target,935
Set 2,Pos,target,846
Set 2,Pos,target,995
Set 2,Pos,target,996
Set 2,Pos,target,950
Set 2,Pos,target,999
Set 2,Pos,target,865
Set 2,Pos,target,995
Set 2,Pos,target,948
Set 2,Pos,target,993
Set 2,Pos,target,957
Set 2,Pos,target,870
Set 2,Pos,target,994
Set 2,Pos,target,999
Set 2,Pos,target,995
Set 2,Pos,target,831
Set 2,Pos,target,996
Set 2,Pos,target,960
Set 2,Pos,target,896
Set 2,Pos,target,957
Set 2,Pos,target,914
Set 2,Pos,target,995
Set 2,Pos,target,999
Set 2,Pos,target,959
Set 2,Pos,target,994
Set 2,Pos,target,995
Set 2,Pos,target,965
Set 2,Pos,target,890
Set 2,Pos,target,999
Set 2,Pos,target,951
Set 2,Pos,target,882
Set 2,Pos,target,992
Set 2,Pos,target,999
Set 2,Pos,target,996
Set 2,Pos,target,886
Set 2,Pos,target,959
Set 2,Pos,target,903
Set 2,Pos,target,856
Set 2,Pos,target,999
Set 2,Pos,target,991
Set 2,Pos,target,995
Set 2,Pos,target,874
Set 2,Pos,target,933
Set 2,Pos,target,873
Set 2,Pos,target,756
Set 2,Pos,target,993
Set 2,Pos,target,875
Set 2,Pos,target,823
Set 2,Pos,target,904
Set 2,Pos,target,816
Set 2,Pos,target,991
Set 2,Pos,target,994
Set 2,Pos,target,836
Set 2,Pos,target,997
Set 2,Pos,target,889
Set 2,Pos,target,992
Set 2,Pos,target,816
Set 2,Pos,target,902
Set 2,Pos,target,851
Set 2,Pos,target,749
Set 2,Pos,target,994
Set 2,Pos,target,850
Set 2,Pos,target,989
Set 2,Pos,target,784
Set 2,Pos,target,254
Set 2,Pos,target,847
Set 2,Pos,target,994
Set 2,Pos,target,818
Set 2,Pos,target,948
Set 2,Pos,target,58
Set 2,Pos,target,194
Set 2,Pos,target,951
Set 2,Pos,target,795
Set 2,Pos,target,828
Set 2,Pos,target,659
Set 2,Pos,target,639
Set 2,Pos,target,22
Set 2,Pos,target,988
Set 2,Pos,target,24
Set 2,Pos,target,583
Set 2,Pos,target,948
Set 2,Pos,target,992
Set 2,Pos,target,766
Set 2,Pos,target,995
Set 2,Pos,target,24
Set 2,Pos,target,15
Set 2,Pos,target,948
Set 2,Pos,target,998
Set 2,Pos,target,996
Set 2,Pos,target,20
Set 2,Pos,target,993
Set 2,Pos,target,947
Set 2,Pos,target,996
Set 2,Pos,target,995
Set 2,Pos,target,958
Set 2,Pos,target,999
Set 2,Pos,target,950
Set 2,Pos,target,997
Set 2,Pos,target,985
Set 2,Pos,target,878
Set 2,Pos,target,939
Set 2,Pos,target,946
Set 2,Pos,target,998
Set 2,Pos,target,995
Set 2,Pos,target,8
Set 2,Pos,target,985
Set 2,Neg,target,722
Set 2,Neg,target,667
Set 2,Neg,target,942
Set 2,Neg,target,626
Set 2,Neg,target,25
Set 2,Neg,target,216
Set 2,Neg,target,211
Set 2,Neg,target,9
Set 2,Neg,target,713
Set 2,Neg,target,200
Set 2,Neg,target,702
Set 2,Neg,target,153
Set 2,Neg,target,900
Set 2,Neg,target,119
Set 2,Neg,decoy,159
Set 2,Neg,decoy,133
Set 2,Neg,decoy,33
Set 2,Neg,decoy,146
Set 2,Neg,decoy,76
Set 2,Neg,target,927
Set 2,Neg,decoy,86
Set 2,Neg,decoy,102
Set 2,Neg,decoy,60
Set 2,Neg,target,14
Set 2,Neg,target,23
Set 2,Neg,target,627
Set 2,Neg,target,82
Set 2,Neg,target,132
Set 2,Neg,target,815
Set 2,Neg,target,438
Set 2,Neg,target,567
Set 2,Neg,target,895
Set 2,Neg,target,916
Set 2,Neg,target,271
Set 2,Neg,target,992
Set 2,Neg,target,810
Set 2,Neg,target,657
Set 2,Neg,target,579
Set 2,Neg,target,955
Set 2,Neg,target,1000
Set 2,Neg,target,995
Set 2,Neg,target,853
Set 2,Neg,target,871
Set 2,Neg,target,22
Set 2,Neg,target,998
Set 2,Neg,target,81
Set 2,Neg,target,757
Set 2,Neg,target,839
Set 2,Neg,target,996
Set 2,Neg,target,762
Set 2,Neg,target,853
Set 2,Neg,target,4
Set 2,Neg,target,997
Set 2,Neg,target,7
Set 2,Neg,target,831
Set 2,Neg,target,9
Set 2,Neg,target,871
Set 2,Neg,target,824
Set 2,Neg,target,999
Set 2,Neg,target,787
Set 2,Neg,target,869
Set 2,Neg,target,994
Set 2,Neg,target,480
Set 2,Neg,target,832
Set 2,Neg,target,3
Set 2,Neg,target,992
Set 2,Neg,target,844
Set 2,Neg,target,998
Set 2,Neg,target,763
Set 2,Neg,target,855
Set 2,Neg,target,10
Set 2,Neg,target,862
Set 2,Neg,target,811
Set 2,Neg,target,10
Set 2,Neg,target,904
Set 2,Neg,target,904
Set 2,Neg,target,837
Set 2,Neg,target,4
Set 2,Neg,target,990
Set 2,Neg,target,235
Set 2,Neg,target,998
Set 2,Neg,target,986
Set 2,Neg,target,795
Set 2,Neg,target,765
Set 2,Neg,target,965
Set 2,Neg,target,998
Set 2,Neg,target,848
Set 2,Neg,target,819
Set 2,Neg,target,10
Set 2,Neg,target,849
Set 2,Neg,target,338
Set 2,Neg,target,818
Set 2,Neg,target,796
Set 2,Neg,target,816
Set 2,Neg,target,710
Set 2,Neg,target,72
Set 2,Neg,target,657
Set 2,Neg,target,16
Set 2,Neg,target,128
Set 2,Neg,target,2
Set 2,Neg,target,266
Set 2,Neg,target,37
Set 2,Neg,target,61
Set 2,Neg,target,6
Set 2,Neg,target,992
Set 2,Neg,target,914
Set 2,Neg,target,719
Set 2,Neg,target,998
Set 2,Neg,target,9
Set 2,Neg,target,36
Set 2,Neg,target,8
Set 2,Neg,target,8
Set 2,Neg,target,420
Set 2,Neg,target,708
Set 2,Neg,target,771
Set 2,Neg,target,997
Set 2,Neg,target,8
Set 2,Neg,target,2
Set 2,Neg,decoy,91
Set 2,Neg,target,5
Set 2,Neg,target,998
Set 2,Neg,target,29
Set 2,Neg,target,23
Set 2,Neg,target,575
Set 2,Neg,target,407
Set 2,Neg,target,5
Set 2,Neg,target,24
Set 2,Neg,target,999
Set 2,Neg,target,5
Set 2,Neg,target,5
Set 2,Neg,target,999
Set 2,Neg,target,34
Set 2,Neg,target,156
Set 2,Neg,target,882
Set 2,Neg,target,83
Set 2,Neg,target,7
Set 2,Neg,target,284
Set 2,Neg,target,8
Set 2,Neg,target,386
Set 2,Neg,target,408
Set 2,Neg,target,338
Set 2,Neg,decoy,2
Set 2,Neg,target,995
Set 2,Neg,target,508
Set 2,Neg,target,935
Set 2,Neg,target,655
Set 2,Neg,target,995
Set 2,Neg,target,996
Set 2,Neg,target,935
Set 2,Neg,target,689
Set 2,Neg,target,384
Set 2,Neg,target,240
Set 2,Neg,target,896
Set 2,Neg,target,211
Set 2,Neg,target,465
Set 2,Neg,target,976
Set 2,Neg,target,984
Set 2,Neg,target,975
Set 2,Neg,target,942
Set 2,Neg,target,997
Set 2,Neg,target,557
Set 2,Neg,target,995
Set 2,Neg,target,268
Set 2,Neg,target,344
Set 2,Neg,target,576
Set 2,Neg,target,65
Set 2,Neg,target,163
Set 2,Neg,target,150
Set 2,Neg,target,900
Set 2,Neg,target,275
Set 2,Neg,target,997
Set 2,Neg,target,205
Set 2,Neg,target,262
Set 2,Neg,target,899
Set 2,Neg,target,642
Set 2,Neg,target,212
Set 2,Neg,target,18
Set 2,Neg,target,819
Set 2,Neg,target,874
Set 2,Neg,target,331
Set 2,Neg,target,210
Set 2,Neg,target,480
Set 2,Neg,target,967
Set 2,Neg,target,998
Set 2,Neg,target,775
Set 2,Neg,target,1000
Set 2,Neg,target,451
Set 2,Neg,target,105
Set 2,Neg,target,436
Set 2,Neg,target,805
Set 2,Neg,target,918
Set 2,Neg,target,813
Set 2,Neg,target,994
Set 2,Neg,target,264
Set 2,Neg,target,526
Set 2,Neg,target,824
Set 2,Neg,target,77
Set 2,Neg,target,998
Set 2,Neg,target,992
Set 2,Neg,target,489
Set 2,Neg,target,985
Set 2,Neg,target,857
Set 2,Neg,target,814
Set 2,Neg,target,997
Set 2,Neg,target,377
Set 2,Neg,target,225
Set 2,Neg,target,858
Set 2,Neg,target,330
Set 2,Neg,target,369
Set 2,Neg,target,957
Set 2,Neg,target,164
Set 2,Neg,target,446
Set 2,Neg,target,447
Set 2,Neg,target,817
Set 2,Neg,target,852
Set 2,Neg,target,954
Set 2,Neg,target,4
Set 2,Neg,target,265
Set 2,Neg,target,975
Set 2,Neg,target,949
Set 2,Neg,target,933
Set 2,Neg,target,521
Set 2,Neg,target,394
Set 2,Neg,target,926
Set 2,Neg,target,474
Set 2,Neg,target,711
Set 2,Neg,target,990
Set 2,Neg,target,605
Set 2,Neg,target,918
Set 2,Neg,target,300
Set 2,Neg,target,676
Set 2,Neg,target,928
Set 2,Neg,target,400
Set 2,Neg,target,449
Set 2,Neg,target,887
Set 2,Neg,target,780
Set 2,Neg,target,118
Set 2,Neg,target,739
Set 2,Neg,target,286
Set 2,Neg,target,814
Set 2,Neg,target,921
Set 2,Neg,target,566
Set 2,Neg,target,914
Set 2,Neg,target,1000
Set 2,Neg,target,433
Set 2,Neg,target,682
Set 2,Neg,target,247
Set 2,Neg,target,354
Set 2,Neg,target,691
Set 2,Neg,target,277
Set 2,Neg,target,998
Set 2,Neg,target,998
Set 2,Neg,target,713
Set 2,Neg,target,28
Set 2,Neg,target,906
Set 2,Neg,target,999
Set 2,Neg,target,986
Set 2,Neg,target,418
Set 2,Neg,target,395
Set 2,Neg,target,828
Set 2,Neg,target,459
Set 2,Neg,target,298
Set 2,Neg,target,984
Set 2,Neg,target,26
Set 2,Neg,target,840
Set 2,Neg,target,766
Set 2,Neg,target,958
Set 2,Neg,target,20
Set 2,Neg,target,389
Set 2,Neg,target,836
Set 2,Neg,target,517
Set 2,Neg,target,963
Set 2,Neg,target,423
Set 2,Neg,target,973
Set 2,Neg,target,914
Set 2,Neg,target,1000
Set 2,Neg,target,620
Set 2,Neg,target,437
Set 2,Neg,target,866
Set 2,Neg,target,953
Set 2,Neg,target,442
Set 2,Neg,target,999
Set 2,Neg,target,903
Set 2,Neg,target,996
Set 2,Neg,target,336
Set 2,Neg,target,448
Set 2,Neg,target,342
Set 2,Neg,target,437
Set 2,Neg,target,32
Set 2,Neg,target,406
Set 2,Neg,target,741
Set 2,Neg,target,449
Set 2,Neg,target,430
Set 2,Neg,target,373
Set 2,Neg,target,751
Set 2,Neg,target,999
Set 2,Neg,target,167
Set 2,Neg,target,1000
Set 2,Neg,target,998
Set 2,Neg,target,584
Set 2,Neg,target,999
Set 2,Neg,target,998
Set 2,Neg,target,664
Set 2,Neg,target,867
Set 2,Neg,target,419
Set 2,Neg,target,77
Set 2,Neg,target,990
Set 2,Neg,target,959
Set 2,Neg,target,250
Set 2,Neg,target,449
Set 2,Neg,target,977
Set 2,Neg,target,977
Set 2,Neg,target,999
Set 2,Neg,target,997
Set 2,Neg,target,638
Set 2,Neg,target,940
Set 2,Neg,target,994
Set 2,Neg,target,999
Set 2,Neg,target,994
Set 2,Neg,target,6
Set 2,Neg,target,503
Set 2,Neg,target,592
Set 2,Neg,target,275
Set 2,Neg,target,997
Set 2,Neg,target,722
Set 2,Neg,target,997
Set 2,Neg,target,252
Set 2,Neg,target,978
Set 2,Neg,target,1000
Set 2,Neg,target,997
Set 2,Neg,target,975
Set 2,Neg,target,5
Set 2,Neg,target,1000
Set 2,Neg,target,999
Set 2,Neg,target,426
Set 2,Neg,target,355
Set 2,Neg,target,999
Set 2,Neg,target,998
Set 2,Neg,target,658
Set 2,Neg,target,450
Set 2,Neg,target,997
Set 2,Neg,target,982
Set 2,Neg,target,996
Set 2,Neg,target,999
Set 2,Neg,target,353
Set 2,Neg,target,829
Set 2,Neg,target,1000
Set 2,Neg,target,780
Set 2,Neg,target,992
Set 2,Neg,target,565
Set 2,Neg,target,284
Set 2,Neg,target,979
Set 2,Neg,target,513
Set 2,Neg,target,762
Set 2,Neg,target,996
Set 2,Neg,target,995
Set 2,Neg,target,644
Set 2,Neg,target,1000
Set 2,Neg,target,988
Set 2,Neg,decoy,1
Set 2,Neg,target,534
Set 2,Neg,target,491
Set 2,Neg,target,745
Set 2,Neg,target,1000
Set 2,Neg,target,899
Set 2,Neg,target,225
Set 2,Neg,target,998
Set 2,Neg,target,994
Set 2,Neg,target,410
Set 2,Neg,decoy,3
Set 2,Neg,target,994
Set 2,Neg,target,567
Set 2,Neg,target,701
Set 2,Neg,target,763
Set 2,Neg,target,826
Set 2,Neg,target,665
Set 2,Neg,target,251
Set 2,Neg,target,646
Set 2,Neg,target,587
Set 2,Neg,target,863
Set 2,Neg,target,770
Set 2,Neg,target,801
Set 2,Neg,target,858
Set 2,Neg,target,797
Set 2,Neg,target,778
Set 2,Neg,target,428
Set 2,Neg,target,56
Set 2,Neg,target,775
Set 2,Neg,target,414
Set 2,Neg,target,717
Set 2,Neg,target,956
Set 2,Neg,target,21
Set 2,Neg,target,747
Set 2,Neg,target,995
Set 2,Neg,target,573
Set 2,Neg,target,608
Set 2,Neg,target,948
Set 2,Neg,target,998
Set 2,Neg,target,902
Set 2,Neg,target,876
Set 2,Neg,target,995
Set 2,Neg,target,853
Set 2,Neg,target,998
Set 2,Neg,target,32
Set 2,Neg,target,33
Set 2,Neg,target,46
Set 2,Neg,target,697
Set 2,Neg,target,841
Set 2,Neg,target,605
Set 2,Neg,target,904
Set 2,Neg,target,995
Set 2,Neg,target,948
Set 2,Neg,target,885
Set 2,Neg,target,8
Set 2,Neg,target,9
Set 2,Neg,target,872
Set 2,Neg,target,712
Set 2,Neg,target,999
Set 2,Neg,target,996
Set 2,Neg,target,725
Set 2,Neg,target,891
Set 2,Neg,target,828
Set 2,Neg,target,998
Set 2,Neg,target,3
Set 2,Neg,target,11
Set 2,Neg,target,776
Set 2,Neg,target,892
Set 2,Neg,target,90
Set 2,Neg,target,748
Set 2,Neg,target,855
Set 2,Neg,target,10
Set 2,Neg,target,3
Set 2,Neg,target,896
Set 2,Neg,target,810
Set 2,Neg,target,3
Set 2,Neg,target,988
Set 2,Neg,target,998
Set 2,Neg,target,119
Set 2,Neg,target,955
Set 2,Neg,target,778
Set 2,Neg,target,816
Set 2,Neg,target,774
Set 2,Neg,target,956
Set 2,Neg,target,998
Set 2,Neg,target,11
Set 2,Neg,target,889
Set 2,Neg,target,896
Set 2,Neg,target,901
Set 2,Neg,target,756
Set 2,Neg,target,777
Set 2,Neg,target,702
Set 2,Neg,target,886
Set 2,Neg,target,54
Set 2,Neg,target,60
Set 2,Neg,target,645
Set 2,Neg,target,19
Set 2,Neg,target,776
Set 2,Neg,target,2
Set 2,Neg,target,18
Set 2,Neg,target,30
Set 2,Neg,decoy,30
Set 2,Neg,target,3
Set 2,Neg,target,9
Set 2,Neg,target,998
Set 2,Neg,target,937
Set 2,Neg,target,713
Set 2,Neg,target,997
Set 2,Neg,target,9
Set 2,Neg,target,18
Set 2,Neg,target,9
Set 2,Neg,target,8
Set 2,Neg,target,731
Set 2,Neg,target,790
Set 2,Neg,target,966
Set 2,Neg,target,864
Set 2,Neg,target,10
Set 2,Neg,target,62
Set 2,Neg,target,5
Set 2,Neg,target,52
Set 2,Neg,target,991
Set 2,Neg,target,16
Set 2,Neg,target,3
Set 2,Neg,decoy,94
Set 2,Neg,target,25
Set 2,Neg,target,457
Set 2,Neg,target,4
Set 2,Neg,target,999
Set 2,Neg,target,5
Set 2,Neg,target,2
Set 2,Neg,decoy,2
Set 2,Neg,target,156
Set 2,Neg,target,17
Set 2,Neg,target,999
Set 2,Neg,target,37
Set 2,Neg,target,873
Set 2,Neg,target,32
Set 2,Neg,target,253
Set 2,Neg,target,7
Set 2,Neg,target,481
Set 2,Neg,target,16
Set 2,Neg,target,364
Set 2,Neg,target,900
Set 2,Neg,target,942
Set 2,Neg,target,19
Set 2,Neg,target,429
Set 2,Neg,target,997
Set 2,Neg,target,131
Set 2,Neg,target,1
Set 2,Neg,target,941
Set 2,Neg,target,996
Set 2,Neg,target,996
Set 2,Neg,target,720
Set 2,Neg,target,311
Set 2,Neg,target,96
Set 2,Neg,target,235
Set 2,Neg,target,692
Set 2,Neg,target,53
Set 2,Neg,target,364
Set 2,Neg,target,640
Set 2,Neg,target,988
Set 2,Neg,target,990
Set 2,Neg,target,973
Set 2,Neg,target,997
Set 2,Neg,target,563
Set 2,Neg,target,567
Set 2,Neg,target,302
Set 2,Neg,target,324
Set 2,Neg,target,978
Set 2,Neg,target,170
Set 2,Neg,target,32
Set 2,Neg,target,369
Set 2,Neg,target,899
Set 2,Neg,target,658
Set 2,Neg,target,193
Set 2,Neg,target,998
Set 2,Neg,target,205
Set 2,Neg,target,901
Set 2,Neg,target,252
Set 2,Neg,target,92
Set 2,Neg,target,258
Set 2,Neg,target,813
Set 2,Neg,target,159
Set 2,Neg,target,849
Set 2,Neg,target,647
Set 2,Neg,target,429
Set 2,Neg,target,386
Set 2,Neg,target,786
Set 2,Neg,target,998
Set 2,Neg,target,778
Set 2,Neg,target,6
Set 2,Neg,target,999
Set 2,Neg,target,783
Set 2,Neg,target,129
Set 2,Neg,target,73
Set 2,Neg,target,424
Set 2,Neg,target,19
Set 2,Neg,target,370
Set 2,Neg,target,420
Set 2,Neg,target,933
Set 2,Neg,target,779
Set 2,Neg,target,278
Set 2,Neg,target,806
